"FECHA VENTA","ANIO VENTA","MES VENTA","DIA VENTA","CODIGO MUNICIPIO_DANE","DEPARTAMENTO INSTALACION","MUNICIPIO INSTALACION","LATITUD","LONGITUD","TIPO AGENTE","TIPO DE COMBUSTIBLE","EDS ACTIVAS","NUMERO DE VENTAS","VEHICULOS ATENDIDOS","CANTIDAD VOLUMEN SUMINISTRADO"
"2020 Aug 21 12:00:00 AM","2,020","8","21","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","539","346","4,286.21"
"2020 Aug 04 12:00:00 AM","2,020","8","4","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","561","329","4,454.07"
"2020 Aug 15 12:00:00 AM","2,020","8","15","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","486","288","3,595.57"
"2020 Aug 25 12:00:00 AM","2,020","8","25","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","335","245","3,331.82"
"2020 Aug 22 12:00:00 AM","2,020","8","22","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","216","156","1,959.37"
"2020 Aug 13 12:00:00 AM","2,020","8","13","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","218","166","2,083.16"
"2020 Aug 31 12:00:00 AM","2,020","8","31","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","245","173","2,139.95"
"2020 Aug 22 12:00:00 AM","2,020","8","22","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","461","292","3,459.43"
"2020 Aug 24 12:00:00 AM","2,020","8","24","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","208","161","1,990.3"
"2020 Aug 13 12:00:00 AM","2,020","8","13","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","307","225","3,349.11"
"2020 Aug 25 12:00:00 AM","2,020","8","25","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","481","320","3,745.53"
"2020 Aug 01 12:00:00 AM","2,020","8","1","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","439","262","3,149.02"
"2020 Aug 02 12:00:00 AM","2,020","8","2","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","165","113","1,675.82"
"2020 Aug 16 12:00:00 AM","2,020","8","16","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","60","44","503.83"
"2020 Aug 28 12:00:00 AM","2,020","8","28","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","226","161","2,012.66"
"2020 Aug 17 12:00:00 AM","2,020","8","17","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","70","60","672.54"
"2020 Aug 11 12:00:00 AM","2,020","8","11","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","379","261","3,952.07"
"2020 Aug 10 12:00:00 AM","2,020","8","10","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","87","80","861.48"
"2020 Aug 18 12:00:00 AM","2,020","8","18","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","108","93","1,218.46"
"2020 Aug 26 12:00:00 AM","2,020","8","26","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","535","349","4,311.24"
"2020 Aug 20 12:00:00 AM","2,020","8","20","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","212","160","1,988.35"
"2020 Aug 31 12:00:00 AM","2,020","8","31","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","395","288","4,367.88"
"2020 Aug 31 12:00:00 AM","2,020","8","31","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","228","168","2,067.62"
"2020 Aug 20 12:00:00 AM","2,020","8","20","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","224","170","2,198.48"
"2020 Aug 12 12:00:00 AM","2,020","8","12","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","526","335","3,980.24"
"2020 Aug 18 12:00:00 AM","2,020","8","18","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","566","328","4,512.08"
"2020 Aug 23 12:00:00 AM","2,020","8","23","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","198","136","1,683.12"
"2020 Aug 23 12:00:00 AM","2,020","8","23","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","371","224","2,591.29"
"2020 Aug 17 12:00:00 AM","2,020","8","17","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","81","68","688.52"
"2020 Aug 09 12:00:00 AM","2,020","8","9","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","190","133","1,759.91"
"2020 Aug 20 12:00:00 AM","2,020","8","20","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","349","264","3,611.34"
"2020 Aug 12 12:00:00 AM","2,020","8","12","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","343","246","3,440.64"
"2020 Aug 19 12:00:00 AM","2,020","8","19","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","355","251","3,603.04"
"2020 Aug 12 12:00:00 AM","2,020","8","12","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","77","69","725.44"
"2020 Aug 12 12:00:00 AM","2,020","8","12","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","228","156","2,030.58"
"2020 Aug 04 12:00:00 AM","2,020","8","4","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","200","152","1,922.15"
"2020 Aug 06 12:00:00 AM","2,020","8","6","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","387","271","4,226.62"
"2020 Aug 29 12:00:00 AM","2,020","8","29","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","238","163","1,959.64"
"2020 Aug 27 12:00:00 AM","2,020","8","27","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","244","174","2,130.33"
"2020 Aug 09 12:00:00 AM","2,020","8","9","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","73","66","739.58"
"2020 Aug 19 12:00:00 AM","2,020","8","19","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","203","149","1,871.7"
"2020 Aug 05 12:00:00 AM","2,020","8","5","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","75","62","724.71"
"2020 Aug 10 12:00:00 AM","2,020","8","10","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","348","254","3,762.31"
"2020 Aug 14 12:00:00 AM","2,020","8","14","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","208","153","1,815.52"
"2020 Aug 28 12:00:00 AM","2,020","8","28","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","567","339","4,498.51"
"2020 Aug 02 12:00:00 AM","2,020","8","2","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","75","68","725.28"
"2020 Aug 03 12:00:00 AM","2,020","8","3","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","339","233","3,749.28"
"2020 Aug 21 12:00:00 AM","2,020","8","21","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","371","276","3,939.13"
"2020 Aug 07 12:00:00 AM","2,020","8","7","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","111","98","1,100.9"
"2020 Aug 27 12:00:00 AM","2,020","8","27","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","229","166","2,144.3"
"2020 Aug 19 12:00:00 AM","2,020","8","19","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","202","140","1,712.75"
"2020 Aug 21 12:00:00 AM","2,020","8","21","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","247","171","2,010.49"
"2020 Aug 29 12:00:00 AM","2,020","8","29","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","529","315","4,090.79"
"2020 Aug 09 12:00:00 AM","2,020","8","9","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","374","236","2,543.31"
"2020 Aug 03 12:00:00 AM","2,020","8","3","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","217","157","2,040.95"
"2020 Aug 03 12:00:00 AM","2,020","8","3","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","579","329","4,633.19"
"2020 Aug 31 12:00:00 AM","2,020","8","31","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","585","341","4,610.56"
"2020 Aug 24 12:00:00 AM","2,020","8","24","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","212","167","2,171.54"
"2020 Aug 07 12:00:00 AM","2,020","8","7","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","595","339","4,692.15"
"2020 Aug 06 12:00:00 AM","2,020","8","6","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","106","86","1,066.17"
"2020 Aug 14 12:00:00 AM","2,020","8","14","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","99","90","1,045.31"
"2020 Aug 04 12:00:00 AM","2,020","8","4","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","99","88","1,029.71"
"2020 Aug 07 12:00:00 AM","2,020","8","7","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","370","255","3,935.79"
"2020 Aug 06 12:00:00 AM","2,020","8","6","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","204","159","1,952.23"
"2020 Aug 25 12:00:00 AM","2,020","8","25","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","193","144","1,805.36"
"2020 Aug 17 12:00:00 AM","2,020","8","17","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","460","275","3,482.74"
"2020 Aug 30 12:00:00 AM","2,020","8","30","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","173","133","1,668.91"
"2020 Aug 28 12:00:00 AM","2,020","8","28","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","222","164","2,001.54"
"2020 Aug 01 12:00:00 AM","2,020","8","1","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","264","185","2,857.03"
"2020 Aug 23 12:00:00 AM","2,020","8","23","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","155","106","1,294.06"
"2020 Aug 30 12:00:00 AM","2,020","8","30","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","209","151","2,080.67"
"2020 Aug 23 12:00:00 AM","2,020","8","23","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","187","130","1,769.16"
"2020 Aug 15 12:00:00 AM","2,020","8","15","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","92","64","738.17"
"2020 Aug 16 12:00:00 AM","2,020","8","16","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","51","44","523.18"
"2020 Aug 15 12:00:00 AM","2,020","8","15","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","215","149","1,863.05"
"2020 Aug 05 12:00:00 AM","2,020","8","5","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","210","167","2,035.03"
"2020 Aug 10 12:00:00 AM","2,020","8","10","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","535","346","4,396.29"
"2020 Aug 26 12:00:00 AM","2,020","8","26","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","225","163","1,959.95"
"2020 Aug 13 12:00:00 AM","2,020","8","13","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","514","325","4,076.48"
"2020 Aug 25 12:00:00 AM","2,020","8","25","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","198","141","1,758.36"
"2020 Aug 14 12:00:00 AM","2,020","8","14","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","551","335","4,358.51"
"2020 Aug 08 12:00:00 AM","2,020","8","8","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","449","269","3,302.66"
"2020 Aug 22 12:00:00 AM","2,020","8","22","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","207","151","2,155.15"
"2020 Aug 02 12:00:00 AM","2,020","8","2","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","163","100","1,344.7"
"2020 Aug 04 12:00:00 AM","2,020","8","4","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","319","227","3,606.23"
"2020 Aug 01 12:00:00 AM","2,020","8","1","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","120","97","1,090.11"
"2020 Aug 11 12:00:00 AM","2,020","8","11","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","219","161","2,127.78"
"2020 Aug 24 12:00:00 AM","2,020","8","24","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","573","360","4,530.33"
"2020 Aug 27 12:00:00 AM","2,020","8","27","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","529","342","4,176.44"
"2020 Aug 26 12:00:00 AM","2,020","8","26","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","316","237","3,362.57"
"2020 Aug 06 12:00:00 AM","2,020","8","6","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","587","318","4,813.21"
"2020 Aug 13 12:00:00 AM","2,020","8","13","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","106","88","1,106.95"
"2020 Aug 27 12:00:00 AM","2,020","8","27","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","311","235","3,406.24"
"2020 Aug 28 12:00:00 AM","2,020","8","28","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","385","279","3,939.17"
"2020 Aug 30 12:00:00 AM","2,020","8","30","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","401","235","2,861.47"
"2020 Aug 11 12:00:00 AM","2,020","8","11","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","518","342","4,172.36"
"2020 Aug 16 12:00:00 AM","2,020","8","16","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","162","105","1,221.72"
"2020 Aug 17 12:00:00 AM","2,020","8","17","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","146","106","1,200.94"
"2020 Aug 08 12:00:00 AM","2,020","8","8","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","330","222","3,387.41"
"2020 Aug 19 12:00:00 AM","2,020","8","19","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","546","305","4,308.58"
"2020 Aug 01 12:00:00 AM","2,020","8","1","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","205","144","1,837.01"
"2020 Aug 29 12:00:00 AM","2,020","8","29","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","231","158","2,290.07"
"2020 Aug 10 12:00:00 AM","2,020","8","10","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","219","158","1,802.44"
"2020 Aug 05 12:00:00 AM","2,020","8","5","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","354","250","3,745.07"
"2020 Aug 24 12:00:00 AM","2,020","8","24","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","347","255","3,650.08"
"2020 Aug 08 12:00:00 AM","2,020","8","8","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","80","75","763.77"
"2020 Aug 02 12:00:00 AM","2,020","8","2","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","341","218","2,434.39"
"2020 Aug 14 12:00:00 AM","2,020","8","14","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","426","305","4,529.45"
"2020 Aug 18 12:00:00 AM","2,020","8","18","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","416","295","4,557.81"
"2020 Aug 08 12:00:00 AM","2,020","8","8","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","216","151","2,018.58"
"2020 Aug 22 12:00:00 AM","2,020","8","22","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","326","235","3,333.65"
"2020 Aug 07 12:00:00 AM","2,020","8","7","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","192","117","1,666.96"
"2020 Aug 30 12:00:00 AM","2,020","8","30","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","172","113","1,422.92"
"2020 Aug 20 12:00:00 AM","2,020","8","20","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","531","341","4,266.93"
"2020 Aug 15 12:00:00 AM","2,020","8","15","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","93","80","973.36"
"2020 Aug 11 12:00:00 AM","2,020","8","11","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","121","97","1,127.95"
"2020 Jul 29 12:00:00 AM","2,020","7","29","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","343","239","3,467.09"
"2020 Jul 23 12:00:00 AM","2,020","7","23","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","562","330","4,203.69"
"2020 Jul 21 12:00:00 AM","2,020","7","21","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","323","231","3,637.41"
"2020 Jul 28 12:00:00 AM","2,020","7","28","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","210","162","1,782.31"
"2020 Jul 03 12:00:00 AM","2,020","7","3","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","547","337","4,265.95"
"2020 Jul 05 12:00:00 AM","2,020","7","5","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","68","58","726.87"
"2020 Jul 17 12:00:00 AM","2,020","7","17","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","2","98","88","939.28"
"2020 Jul 08 12:00:00 AM","2,020","7","8","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","349","265","3,829.97"
"2020 Jul 24 12:00:00 AM","2,020","7","24","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","221","167","2,056.4"
